key,add_states,allowableClass,amulet_exp,baserepaired,bonding,caizhuangid,canuse,classtype,clothesEff,damage,defense,description,displayid,equipmentset,inventorytype,item_from_where,level,maxDurability,maxSocket,name,overdue_type,pet_studylevel,popupwnd,qualty,questid,requiredlevel,sellPrice,sockettype,spellcategory,spellcooldown,spellid,stackable,states,subclass,tipsclass,useable
24020060,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,用于突破剑灵的等级限制,24020060,0,0,,0,0,0,神品天翔符,0,0,,3,0,1$100,0,,0,0,0,99,,0,9,0
24020061,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,用于突破剑灵的等级限制,24020060,0,0,,0,0,0,神品天翔符,0,0,,3,0,1$100,0,,0,0,0,99,,0,9,0
19010591,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,凭此卷可在长相守处抽奖,2050620,0,0,通过各种活动赠送,0,0,0,喜鹊翎,0,0,,3,0,1$100,0,,0,0,0,99,,0,9,0
1320031,,1,28,3,1,3,1,1,0,53$0$0,0$0$0,,1320030,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,30,100,4,辟邪魔杖,0,0,,1,0,30$100,90,,0,0,0,1,魔攻^8$远攻^8$近攻^8$命中^7,1,2,0
11052120,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,提升自身攻击、防御3%，持续3分钟。,2000400,0,0,,1,0,0,中仙丸,1,0,,2,0,50$100,0,,5,2000,801000010,1,,0,7,0
14001250,,0,0,0,0,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上,2011100,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,5,0,0,5级暴击石,0,0,enchant$3,2,0,0$100,50,805,0,0,0,999,暴击^34,3,12,0
14001251,,0,0,0,2,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上,2011100,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,5,0,0,5级暴击石,0,0,enchant$3,2,0,0$100,50,805,0,0,0,999,暴击^34,3,12,0
13010020,,0,1386,0,0,0,0,19,0,0$0$0,0$0$0,可将装备升星到+5至+8，每次消耗一个。装备升星后的星级可以转移到更好的装备上。,2020020,0,0,可在[仙缘福报#00ff00]，[仙门夺旗#00ff00]中获得也可击杀[boss#00ff00]掉落或在[商城#00ff00]中购买,0,0,0,中级升星石,0,0,enchant$0,0,0,1$100,0,,0,0,0,99,,3,3,0
13010021,,0,1386,0,2,0,0,19,0,0$0$0,0$0$0,可将装备升星到+5至+8，每次消耗一个。装备升星后的星级可以转移到更好的装备上。,2020020,0,0,可在[仙缘福报#00ff00]，[仙门夺旗#00ff00]中获得也可击杀[boss#00ff00]掉落或在[商城#00ff00]中购买,0,0,0,中级升星石,0,0,enchant$0,0,0,1$100,0,,0,0,0,99,,3,3,0
1021022,,0,284,2,2,0,1,11,0,21$21$21,0$0$0,,1021020,202,9,更高等级的[紫色品质#00ff00]戒指可通过挑战[寒风岭#00ff00]副本有几率获得。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文灵戒,0,0,,1,0,15$100,72,,0,0,0,1,魔攻^3$远攻^3$近攻^3,1,2,0
2090070,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（甲）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
2090080,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（冠）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
2090072,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（甲）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
2090082,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（冠）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
19010650,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,用于提升人物炼体中的炼神层次，每次消耗一个五石散。炼神失败境界层数变为零。,2050630,0,0,可通过[仙门大战#00ff00]获得,1,0,0,五石散,0,0,,0,0,1$100,0,,0,0,0,99,,0,9,0
14001260,,0,0,0,0,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011100,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,6,0,0,6级暴击石,0,0,enchant$3,2,0,0$100,60,806,0,0,0,999,暴击^48,3,12,0
14001261,,0,0,0,2,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011100,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,6,0,0,6级暴击石,0,0,enchant$3,2,0,0$100,60,806,0,0,0,999,暴击^48,3,12,0
13010030,,0,3018,0,0,0,0,19,0,0$0$0,0$0$0,可将装备升星到+9至+12，每次消耗一个。装备升星后的星级可以转移到更好的装备上。,2020030,0,0,可在[仙缘福报#00ff00]中获得也可击杀世界[boss#00ff00]掉落或在[商城#00ff00]中购买,0,0,0,高级升星石,0,0,enchant$0,0,0,1$100,0,,0,0,0,99,,3,3,0
13010031,,0,3018,0,2,0,0,19,0,0$0$0,0$0$0,可将装备升星到+9至+12，每次消耗一个。装备升星后的星级可以转移到更好的装备上。,2020030,0,0,可在[仙缘福报#00ff00]中获得也可击杀世界[boss#00ff00]掉落或在[商城#00ff00]中购买,0,0,0,高级升星石,0,0,enchant$0,0,0,1$100,0,,0,0,0,99,,3,3,0
1021032,,0,28,3,2,0,1,11,0,35$35$35,0$0$0,,1021030,302,9,更高品质的[金色戒指#00ff00]可通过[仙缘#00ff00]获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,30,100,4,辟邪灵戒,0,0,,1,0,30$100,105,,0,0,0,1,魔攻^8$远攻^8$近攻^8$命中^7,1,2,0
1320041,,1,0,5,1,4,1,1,0,83$0$0,0$0$0,,1320040,0,7,,40,100,4,伏魔魔杖,0,0,,1,0,40$100,160,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^16$暴击^16,1,2,0
2090090,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（链）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
1320051,,1,28,6,1,6,1,1,0,74$0$0,0$0$0,,1320050,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,50,100,4,血祭魔杖,0,0,,1,0,50$100,150,,0,0,0,1,魔攻^12$远攻^12$近攻^12$命中^12,1,2,0
2090092,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（链）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
19010660,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,用于炼神失败时保护境界不降低。,2050640,0,0,可通过[仙缘福报#00ff00]获得,1,0,0,九阳护神丹,0,0,,3,0,1$100,0,,0,0,0,99,,0,9,0
14001270,,0,0,0,0,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011100,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,7,0,0,7级暴击石,0,0,enchant$3,3,0,0$100,70,807,0,0,0,999,暴击^68,3,12,0
14001271,,0,0,0,2,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011100,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,7,0,0,7级暴击石,0,0,enchant$3,3,0,0$100,70,807,0,0,0,999,暴击^68,3,12,0
1021021,,0,284,2,1,0,1,11,0,21$21$21,0$0$0,,1021020,202,9,更高等级的[紫色品质#00ff00]戒指可通过挑战[寒风岭#00ff00]副本有几率获得。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文灵戒,0,0,,1,0,15$100,72,,0,0,0,1,魔攻^3$远攻^3$近攻^3,1,2,0
19010631,,0,0,0,2,0,1,141,0,0$0$0,0$0$0,幸福甜蜜的感觉，双击使用后可于[10分钟#00ff00]内在结婚场景中获得[50%#00ff00]的经验和灵力加成。,2000660,0,0,新郎新娘之间甜蜜的感觉,1,0,0,喜酒,0,0,,3,0,1$100,0,,0,0,0,99,,0,7,0
1021042,,0,0,5,2,0,1,11,0,62$62$62,0$0$0,,1021040,402,9,,40,100,4,伏魔灵戒,0,0,,1,0,40$100,140,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^16$暴击^16,1,2,0
1320032,,1,28,3,2,3,1,1,0,53$0$0,0$0$0,,1320030,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,30,100,4,辟邪魔杖,0,0,,1,0,30$100,90,,0,0,0,1,魔攻^8$远攻^8$近攻^8$命中^7,1,2,0
2090100,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（肩）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
1320061,,1,28,6,1,6,1,1,0,104$0$0,0$0$0,,1320060,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,龙吟魔杖,0,0,,1,0,60$100,180,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^15,1,2,0
2090110,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（灵镯）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
22000750,,0,0,0,0,0,1,130,0,0$0$0,0$0$0,仙宠仙术：五级魔防术|n|魔防增加130|n|效果直接加于人物身上,2040310,0,0,,1,0,0,五级魔防术,0,0,,4,0,1$100,0,,0,0,0,99,,3,4,0
14001280,,0,0,0,0,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011100,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,8,0,0,8级暴击石,0,0,enchant$3,3,0,0$100,80,808,0,0,0,999,暴击^90,3,12,0
14001281,,0,0,0,2,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011100,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,8,0,0,8级暴击石,0,0,enchant$3,3,0,0$100,80,808,0,0,0,999,暴击^90,3,12,0
16000130,,0,0,0,1,20,1,14,752000001,20$20$20,10$10$10,时装，可以星阶和转移。,1301201,0,14,可通过[商城#00ff00]获得,1,100,0,仙缘宝衣,0,0,,2,0,1$100,0,,0,0,0,1,生命^400$法力^200,1,2,0
16000131,,0,0,0,2,20,1,14,752000001,20$20$20,10$10$10,时装，可以星阶和转移。,1301201,0,14,可通过[商城#00ff00]获得,1,100,0,仙缘宝衣,0,0,,2,0,1$100,0,,0,0,0,1,生命^400$法力^200,1,2,0
1021052,,0,28,6,2,0,1,11,0,58$58$58,0$0$0,,1021050,503,9,更高品质的[金色戒指#00ff00]可通过[仙缘#00ff00]获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,50,100,4,血祭灵戒,0,0,,1,0,50$100,150,,0,0,0,1,魔攻^12$远攻^12$近攻^12$命中^12,1,2,0
1320042,,1,0,5,2,4,1,1,0,83$0$0,0$0$0,,1320040,0,7,,40,100,4,伏魔魔杖,0,0,,1,0,40$100,160,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^16$暴击^16,1,2,0
1320062,,1,28,6,2,6,1,1,0,104$0$0,0$0$0,,1320060,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,龙吟魔杖,0,0,,1,0,60$100,180,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^15,1,2,0
2090102,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（肩）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
2090112,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（灵镯）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
2090122,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（手）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
19010661,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,用于炼神失败时保护境界不降低。,2050640,0,0,可通过[仙缘福报#00ff00]获得,1,0,0,九阳护神丹,0,0,,3,0,1$100,0,,0,0,0,99,,0,9,0
22000730,,0,0,0,0,0,1,130,0,0$0$0,0$0$0,仙宠仙术：三级魔防术|n|魔防增加65|n|效果直接加于人物身上,2040310,0,0,,1,0,0,三级魔防术,0,0,,2,0,1$100,0,,0,0,0,99,,3,4,0
19010651,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,用于提升人物炼体中的炼神层次，每次消耗一个五石散。炼神失败境界层数变为零。,2050630,0,0,可通过[仙门大战#00ff00]获得,1,0,0,五石散,0,0,,0,0,1$100,0,,0,0,0,99,,0,9,0
1021062,,0,28,6,2,0,1,11,0,74$74$74,0$0$0,,1021060,602,9,更高品质的[金色戒指#00ff00]可通过[仙缘#00ff00]获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,龙吟灵戒,0,0,,1,0,60$100,180,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^15,1,2,0
1320052,,1,28,6,2,6,1,1,0,74$0$0,0$0$0,,1320050,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,50,100,4,血祭魔杖,0,0,,1,0,50$100,150,,0,0,0,1,魔攻^12$远攻^12$近攻^12$命中^12,1,2,0
22000721,,0,0,0,2,0,1,130,0,0$0$0,0$0$0,仙宠仙术：二级魔防术|n|魔防增加40|n|效果直接加于人物身上,2040310,0,0,,1,0,0,二级魔防术,0,0,,1,0,1$100,0,,0,0,0,99,,3,4,0
2090130,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（古镯）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
2090132,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（古镯）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
22000751,,0,0,0,2,0,1,130,0,0$0$0,0$0$0,仙宠仙术：五级魔防术|n|魔防增加130|n|效果直接加于人物身上,2040310,0,0,,1,0,0,五级魔防术,0,0,,4,0,1$100,0,,0,0,0,99,,3,4,0
1021051,,0,28,6,1,0,1,11,0,58$58$58,0$0$0,,1021050,502,9,更高品质的[金色戒指#00ff00]可通过[仙缘#00ff00]获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,50,100,4,血祭灵戒,0,0,,1,0,50$100,150,,0,0,0,1,魔攻^12$远攻^12$近攻^12$命中^12,1,2,0
22000741,,0,0,0,2,0,1,130,0,0$0$0,0$0$0,仙宠仙术：四级魔防术|n|魔防增加95|n|效果直接加于人物身上,2040310,0,0,,1,0,0,四级魔防术,0,0,,3,0,1$100,0,,0,0,0,99,,3,4,0
2090120,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（手）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
22000731,,0,0,0,2,0,1,130,0,0$0$0,0$0$0,仙宠仙术：三级魔防术|n|魔防增加65|n|效果直接加于人物身上,2040310,0,0,,1,0,0,三级魔防术,0,0,,2,0,1$100,0,,0,0,0,99,,3,4,0
2090140,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（腰带）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
14001310,,0,82,0,0,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011200,0,0,可通过挑战各[副本#00ff00]获得也可在[荣誉商店#00ff00]，[合成#00ff00]中获得,1,0,0,1级暴伤灵石,0,0,enchant$3,0,0,0$100,10,901,0,0,0,999,暴伤^5,3,12,0
14001311,,0,82,0,2,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011200,0,0,可通过挑战各[副本#00ff00]获得也可在[荣誉商店#00ff00]，[合成#00ff00]中获得,1,0,0,1级暴伤石,0,0,enchant$3,0,0,0$100,10,901,0,0,0,999,暴伤^5,3,12,0
1021061,,0,28,6,1,0,1,11,0,74$74$74,0$0$0,,1021060,602,9,更高品质的[金色戒指#00ff00]可通过[仙缘#00ff00]获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,龙吟灵戒,0,0,,1,0,60$100,180,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^15,1,2,0
22000740,,0,0,0,0,0,1,130,0,0$0$0,0$0$0,仙宠仙术：四级魔防术|n|魔防增加95|n|效果直接加于人物身上,2040310,0,0,,1,0,0,四级魔防术,0,0,,3,0,1$100,0,,0,0,0,99,,3,4,0
2090142,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（腰带）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
14001320,,0,367,0,0,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011200,0,0,可通过挑战[风啸岬#00ff00]副本获得也可在[合成#00ff00]和[炼器#00ff00]中获得,2,0,0,2级暴伤石,0,0,enchant$3,0,0,0$100,20,902,0,0,0,999,暴伤^10,3,12,0
14001321,,0,367,0,2,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011200,0,0,可通过挑战[风啸岬#00ff00]副本获得也可在[合成#00ff00]和[炼器#00ff00]中获得,2,0,0,2级暴伤石,0,0,enchant$3,0,0,0$100,20,902,0,0,0,999,暴伤^10,3,12,0
22000810,,0,0,0,0,0,1,130,0,0$0$0,0$0$0,仙宠仙术：一级鹰眼术|n|命中增加20|n|效果直接加于人物身上,2040360,0,0,,1,0,0,一级鹰眼术,0,0,,0,0,1$100,0,,0,0,0,99,,3,4,0
22000811,,0,0,0,2,0,1,130,0,0$0$0,0$0$0,仙宠仙术：一级鹰眼术|n|命中增加20|n|效果直接加于人物身上,2040360,0,0,,1,0,0,一级鹰眼术,0,0,,0,0,1$100,0,,0,0,0,99,,3,4,0
2090150,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（灵戒）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
2090152,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（灵戒）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
10036401,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,双击左键打开后获得以下物品：|n|黄芽丹*1|n|凡品灵智丹*12|n|祝融之锤*10|n|化形金丹*8|n|中品摇钱符*5|n|五品莲花*5|n|中品星之砂*5|n|中品开运石*5|n|至尊经验丹*1|n|三级命魂术*1,1003641,0,0,,1,0,0,8000元宝礼包,0,0,,4,0,1$104,0,,0,0,0,99,,0,7,0
14001330,,0,1794,0,0,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011200,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得也可在[商城#00ff00]购买,3,0,0,3级暴伤石,0,0,enchant$3,1,0,0$100,30,903,0,0,0,999,暴伤^16,3,12,0
14001331,,0,1794,0,2,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011200,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得也可在[商城#00ff00]购买,3,0,0,3级暴伤石,0,0,enchant$3,1,0,0$100,30,903,0,0,0,999,暴伤^16,3,12,0
22000820,,0,0,0,0,0,1,130,0,0$0$0,0$0$0,仙宠仙术：二级鹰眼术|n|命中增加40|n|效果直接加于人物身上,2040360,0,0,,1,0,0,二级鹰眼术,0,0,,1,0,1$100,0,,0,0,0,99,,3,4,0
10040501,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,双击左键打开后获得以下物品：|n|五石散*1|n|器灵碎片*4|n|2级星之尘*3|n|仙宠天资提升咒*1,2401084,0,0,,1,0,0,晶石参与礼盒,0,0,,0,0,1$100,0,,0,0,0,99,,0,7,0
2090160,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（战靴）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
1320121,,1,28,2,1,0,1,2,0,20$0$0,0$0$0,,1320120,0,8,更高等级的[紫色品质#00ff00]副手可通过挑战[玉蛟宫#00ff00]副本有几率获得，同时还有几率获得封印紫色副手。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文符箓,0,0,,1,0,15$100,60,,0,0,0,1,魔攻^3$远攻^3$近攻^3,1,2,0
2090162,,0,74,0,0,0,0,0,0,0$0$0,0$0$0,可在造物的【装备兑换】中制造紫色装备。,2090010,0,0,杀死各世界和副本[boss#00ff00]掉落或在[造物#00ff00]中获得,0,0,0,光芒残魂（战靴）,0,0,refine$1,2,0,1$100,0,,0,0,0,99,,3,9,0
14001340,,0,0,0,0,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011200,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,4,0,0,4级暴伤石,0,0,enchant$3,1,0,0$100,40,904,0,0,0,999,暴伤^24,3,12,0
14001341,,0,0,0,2,0,0,15,0,0$0$0,0$0$0,天地五行精气孕育而成，镶嵌于兵甲之上可获得种种不可思议的提升。 |n|只能镶嵌到武器和饰品上。,2011200,0,0,可在[炼器#00ff00]中的[合成#00ff00]中获得,4,0,0,4级暴伤石,0,0,enchant$3,1,0,0$100,40,904,0,0,0,999,暴伤^24,3,12,0
22000830,,0,0,0,0,0,1,130,0,0$0$0,0$0$0,仙宠仙术：三级鹰眼术|n|命中增加65|n|效果直接加于人物身上,2040360,0,0,,1,0,0,三级鹰眼术,0,0,,2,0,1$100,0,,0,0,0,99,,3,4,0
22000831,,0,0,0,2,0,1,130,0,0$0$0,0$0$0,仙宠仙术：三级鹰眼术|n|命中增加65|n|效果直接加于人物身上,2040360,0,0,,1,0,0,三级鹰眼术,0,0,,2,0,1$100,0,,0,0,0,99,,3,4,0
1021121,,0,284,2,1,0,1,8,0,0$0$0,16$16$16,,1021120,202,5,更高等级的[紫色品质#00ff00]战靴可通过挑战[通灵谷#00ff00]副本有几率获得。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文战靴,0,0,,1,0,15$100,76,,0,0,0,1,魔防^2$远防^2$近防^2,1,2,0
1021122,,0,284,2,2,0,1,8,0,0$0$0,16$16$16,,1021120,202,5,更高等级的[紫色品质#00ff00]战靴可通过挑战[通灵谷#00ff00]副本有几率获得。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文战靴,0,0,,1,0,15$100,76,,0,0,0,1,魔防^2$远防^2$近防^2,1,2,0
